Time,Open,High,Low,Close
2020-08-09 16:00:00,0.00054984,0.00092183,0.00022937,0.00058847
2020-08-09 17:00:00,0.0005387,0.00093767,-0.00011426,0.0004002
2020-08-09 18:00:00,0.00052592,0.00081209,0.00021555,0.00058528
2020-08-09 19:00:00,0.00058856,0.00093319,0.00026911,0.00064587
2020-08-09 20:00:00,0.00057742,0.00090153,0.00026176,0.00050355
2020-08-09 21:00:00,0.00051072,0.00096675,5.81e-06,0.00087176
2020-08-09 22:00:00,0.00073936,0.00113859,0.00013408,0.00065086
2020-08-09 23:00:00,0.00045757,0.00075206,0.00019428,0.00022289
2020-08-10 00:00:00,0.00037631,0.0012417,0.00028948,0.00071105
2020-08-10 01:00:00,0.00079552,0.00220308,0.0004583,0.00156062
2020-08-10 02:00:00,0.00119058,0.00391982,0.00026735,0.00203948
2020-08-10 03:00:00,0.0020308,0.00274228,0.00181503,0.00209788
2020-08-10 04:00:00,0.00289602,0.00289602,0.00165333,0.00230694
2020-08-10 05:00:00,0.00237252,0.00268022,0.00179783,0.00185637
2020-08-10 06:00:00,0.00192697,0.00222648,0.00116959,0.00141533
2020-08-10 07:00:00,0.00135908,0.00179065,0.0007697,0.00104448
2020-08-10 08:00:00,0.00106265,0.00167147,0.00106265,0.0013632
2020-08-10 09:00:00,0.00132433,0.00176243,0.00103956,0.00144812
2020-08-10 10:00:00,0.00140573,0.00185665,-0.00376274,0.0
2020-08-10 11:00:00,0.00042438,0.00089648,-2.224e-05,0.00072379
2020-08-10 12:00:00,0.00067151,0.0012044,0.00033696,0.00072095
2020-08-10 13:00:00,0.00053282,0.0015449,0.00047841,0.00074808
2020-08-10 14:00:00,0.00090121,0.00139265,0.00023524,0.00076431
2020-08-10 15:00:00,0.00087929,0.0015373,0.00029694,0.00099665
2020-08-10 16:00:00,0.00098897,0.00154412,0.0,0.00052776
2020-08-10 17:00:00,0.00100863,0.00128087,0.00043554,0.00086601
2020-08-10 18:00:00,0.00069403,0.00113896,0.00055706,0.00079158
2020-08-10 19:00:00,0.00087623,0.0011265,0.00019426,0.00071511
2020-08-10 20:00:00,0.00046152,0.00128348,-0.00063425,0.00108061
2020-08-10 21:00:00,0.00074442,0.00099835,0.00025298,0.00045252
2020-08-10 22:00:00,0.00089211,0.00089211,0.00011307,0.00052794
2020-08-10 23:00:00,0.00036975,0.00092886,0.00018142,0.00047914
2020-08-11 00:00:00,0.00049766,0.0008645,8.243e-05,0.00031842
2020-08-11 01:00:00,0.00053168,0.00089693,0.0,0.00072481
2020-08-11 02:00:00,0.00061886,0.00078057,-7.677e-05,0.00078057
2020-08-11 03:00:00,0.00063979,0.00108744,0.00030196,0.00108567
2020-08-11 04:00:00,0.00121044,0.00121044,0.00036202,0.00049267
2020-08-11 05:00:00,0.00067721,0.0009576,0.00021447,0.00053856
2020-08-11 06:00:00,0.00072361,0.00111079,0.00011488,0.00093898
2020-08-11 07:00:00,0.00102793,0.00169389,0.0005077,0.0007418
2020-08-11 08:00:00,0.00095612,0.00131616,0.00035692,0.00072082
2020-08-11 09:00:00,0.00086122,0.00136197,0.00069335,0.00113099
2020-08-11 10:00:00,0.00097179,0.00191453,0.00054751,0.00112811
2020-08-11 11:00:00,0.00142535,0.00200422,0.00100811,0.00145823
2020-08-11 12:00:00,0.00133195,0.00168161,0.00089909,0.00130769
2020-08-11 13:00:00,0.00151704,0.00163466,0.00065295,0.00111325
2020-08-11 14:00:00,0.00080553,0.00146048,0.00052379,0.00106528
2020-08-11 15:00:00,0.00115788,0.00135512,-0.00106572,0.00086363
2020-08-11 16:00:00,0.00058645,0.00135942,0.00011961,0.00047018
2020-08-11 17:00:00,0.00057126,0.00112105,0.00012744,0.0005341
2020-08-11 18:00:00,0.00054473,0.00091621,0.00027083,0.00043508
2020-08-11 19:00:00,0.00067478,0.00141391,0.0002071,0.00063103
2020-08-11 20:00:00,0.00023899,0.00102224,-0.00021682,0.00050193
2020-08-11 21:00:00,0.00066031,0.00103707,-0.00019157,0.00049579
2020-08-11 22:00:00,0.00026202,0.00102075,7.935e-05,0.00045451
2020-08-11 23:00:00,0.00059176,0.00100694,7.12e-05,7.12e-05
2020-08-12 00:00:00,0.00017911,0.00075809,0.0,0.00064407
2020-08-12 01:00:00,0.00049411,0.00085858,0.0,0.0004634
2020-08-12 02:00:00,0.00015216,0.00086183,4.59e-05,4.59e-05
2020-08-12 03:00:00,0.00041898,0.00077621,0.0,0.00051081
2020-08-12 04:00:00,0.0008569,0.0008569,0.00010598,0.00039018
2020-08-12 05:00:00,0.00075039,0.00091284,-7.576e-05,0.00034761
2020-08-12 06:00:00,0.00044144,0.00130739,0.0,0.00037604
2020-08-12 07:00:00,0.00051933,0.00080632,7.705e-05,0.00024435
2020-08-12 08:00:00,0.00043396,0.00065538,-3.848e-05,0.0004797
2020-08-12 09:00:00,0.00039317,0.00081271,0.0,0.00020044
2020-08-12 10:00:00,0.00024916,0.00072625,0.0,0.00047055
2020-08-12 11:00:00,0.00047185,0.00077172,0.0,0.00031834
2020-08-12 12:00:00,0.00059553,0.00088516,0.00012777,0.00039059
2020-08-12 13:00:00,0.00039089,0.00097182,8.837e-05,0.00032379
2020-08-12 14:00:00,0.00054831,0.00064536,0.00012802,0.00043635
2020-08-12 15:00:00,0.00029311,0.00061749,-3.526e-05,0.0001793
2020-08-12 16:00:00,0.00030489,0.00063845,0.00012616,0.00023463
2020-08-12 17:00:00,0.00048095,0.00071495,-5.379e-05,0.00043122
2020-08-12 18:00:00,0.00045534,0.00083492,0.00017051,0.00055106
2020-08-12 19:00:00,0.00069212,0.00108334,0.0,0.00042217
2020-08-12 20:00:00,0.00016186,0.00046546,4.158e-05,0.00022345
2020-08-12 21:00:00,0.00034521,0.00065134,-2.227e-05,0.00015094
2020-08-12 22:00:00,0.00027243,0.00084118,-0.00016599,0.0
2020-08-12 23:00:00,6.814e-05,0.00050004,-1.238e-05,4.879e-05
2020-08-13 00:00:00,0.00018548,0.00107844,6.943e-05,0.00026782
2020-08-13 01:00:00,0.0004319,0.00053812,9.932e-05,0.00053458
2020-08-13 02:00:00,0.00040357,0.00110324,0.0,0.00038206
2020-08-13 03:00:00,0.00067015,0.00071536,0.0,0.00035045
2020-08-13 04:00:00,8.445e-05,0.00083101,8.445e-05,0.00041172
2020-08-13 05:00:00,0.00018535,0.0005729,0.00013676,0.00047737
2020-08-13 06:00:00,0.00038422,0.0007792,0.00011089,0.00027687
2020-08-13 07:00:00,0.0003988,0.00079274,0.00026783,0.00079274
2020-08-13 08:00:00,0.00043339,0.00105584,4.913e-05,0.00053662
2020-08-13 09:00:00,-5.053e-05,0.00049018,-0.00153887,0.00019738
2020-08-13 10:00:00,0.00020328,0.00098411,-0.00061992,0.00047845
2020-08-13 11:00:00,0.00042039,0.00097021,0.0002353,0.0004041
2020-08-13 12:00:00,0.00059522,0.00105214,0.00016232,0.00068133
2020-08-13 13:00:00,0.00057909,0.00099005,0.00026332,0.00062951
2020-08-13 14:00:00,0.00044518,0.0007184,0.00013904,0.0007184
2020-08-13 15:00:00,0.00059435,0.00081728,0.0,0.00038361
2020-08-13 16:00:00,0.00052551,0.0009844,0.00029414,0.00043379
2020-08-13 17:00:00,0.00054462,0.00073196,0.00023206,0.00041254
2020-08-13 18:00:00,0.00034257,0.00088862,0.00032442,0.00039009
2020-08-13 19:00:00,0.00023735,0.0007516,0.00023735,0.00032073
2020-08-13 20:00:00,0.00055473,0.00154173,0.00026995,0.00107206
2020-08-13 21:00:00,0.00087107,0.00247312,0.00041936,0.00069858
2020-08-13 22:00:00,0.00073235,0.00100323,0.0,0.00081596
2020-08-13 23:00:00,0.00090368,0.00130868,0.00041047,0.00130868
2020-08-14 00:00:00,0.00105813,0.00170125,0.00077715,0.00113566
2020-08-14 01:00:00,0.00105083,0.00135246,0.00068698,0.00081696
2020-08-14 02:00:00,0.00078947,0.00109971,0.00060348,0.00084967
2020-08-14 03:00:00,0.00073535,0.00128542,0.00038979,0.00091865
2020-08-14 04:00:00,0.00081265,0.00122492,0.00050288,0.00065168
2020-08-14 05:00:00,0.00075489,0.00137191,0.00054302,0.00083299
2020-08-14 06:00:00,0.00091854,0.00110427,0.00053021,0.00094755
2020-08-14 07:00:00,0.00089515,0.00118485,0.00064675,0.00099121
2020-08-14 08:00:00,0.00078797,0.00152441,0.00057988,0.00085891
2020-08-14 09:00:00,0.00067249,0.0010844,0.00053531,0.00080612
2020-08-14 10:00:00,0.00084941,0.00120899,0.00056293,0.00056293
2020-08-14 11:00:00,0.0005536,0.00120192,0.00039119,0.00078896
2020-08-14 12:00:00,0.0007796,0.00100528,0.00051035,0.00083559
2020-08-14 13:00:00,0.00079699,0.00101451,0.00040938,0.00066905
2020-08-14 14:00:00,0.00071803,0.00097644,0.00042551,0.00077862
2020-08-14 15:00:00,0.00074741,0.00112739,0.00057728,0.00112739
2020-08-14 16:00:00,0.00073374,0.00160306,0.00018863,0.00072703
2020-08-14 17:00:00,0.00070309,0.00091164,0.00040018,0.00064089
2020-08-14 18:00:00,0.00048195,0.00078696,0.00019542,0.00054927
2020-08-14 19:00:00,0.00055311,0.00080062,0.00024825,0.00054986
2020-08-14 20:00:00,0.00061881,0.00083874,1.584e-05,0.00057816
2020-08-14 21:00:00,0.00022792,0.00099539,0.00011436,0.00060677
2020-08-14 22:00:00,0.00057268,0.00067432,8.629e-05,0.0003044
2020-08-14 23:00:00,0.00036684,0.00072008,0.0002767,0.00058447
2020-08-15 00:00:00,0.00059628,0.00107601,0.00028629,0.00074292
2020-08-15 01:00:00,0.00095344,0.00139035,0.00041548,0.00097397
2020-08-15 02:00:00,0.00099795,0.00118658,0.00059382,0.00098338
2020-08-15 03:00:00,0.00110243,0.00123348,0.00067338,0.000894
2020-08-15 04:00:00,0.00114544,0.0012973,0.00072094,0.00084187
2020-08-15 05:00:00,0.00097982,0.00114616,0.00048375,0.00094222
2020-08-15 06:00:00,0.00088312,0.00116301,0.00039361,0.00094509
2020-08-15 07:00:00,0.00077971,0.00116219,0.00051544,0.00096653
2020-08-15 08:00:00,0.00087741,0.00130311,0.00047516,0.00097
2020-08-15 09:00:00,0.00091266,0.00124041,0.00046314,0.00090267
2020-08-15 10:00:00,0.00107594,0.00115004,0.00032794,0.00080406
2020-08-15 11:00:00,0.00096526,0.00114394,0.00052247,0.00076817
2020-08-15 12:00:00,0.00080413,0.00113202,0.00022947,0.00086826
2020-08-15 13:00:00,0.00058464,0.00097116,0.00041111,0.00055881
2020-08-15 14:00:00,0.00068549,0.00104953,0.00032849,0.00046516
2020-08-15 15:00:00,0.0006112,0.00101574,0.00032827,0.00066686
2020-08-15 16:00:00,0.0005478,0.00100191,0.00026248,0.00048163
2020-08-15 17:00:00,0.00063237,0.00117446,0.00044552,0.00063582
2020-08-15 18:00:00,0.00077209,0.00112215,0.00044403,0.00077884
2020-08-15 19:00:00,0.00087235,0.000958,0.0,0.0005491
2020-08-15 20:00:00,0.00058568,0.00097408,0.00053332,0.00058096
2020-08-15 21:00:00,0.0004141,0.00142141,0.0,0.00102674
2020-08-15 22:00:00,0.00058053,0.00117847,2.53e-05,0.00077314
2020-08-15 23:00:00,0.00056944,0.00090696,0.00012645,0.00034005
2020-08-16 00:00:00,0.00047778,0.00109732,0.0001991,0.00049669
2020-08-16 01:00:00,0.00063263,0.00097011,-8.624e-05,0.00053559
2020-08-16 02:00:00,0.00067007,0.00092926,0.00030368,0.00039707
2020-08-16 03:00:00,0.00035057,0.00120755,0.00035057,0.00088857
2020-08-16 04:00:00,0.00109872,0.0013124,0.00052752,0.00101723
2020-08-16 05:00:00,0.00106529,0.00162509,0.00083018,0.00130171
2020-08-16 06:00:00,0.00131941,0.00149643,0.00085371,0.00116496
2020-08-16 07:00:00,0.00112215,0.00135048,0.00062308,0.00092925
2020-08-16 08:00:00,0.00096126,0.00182283,0.0006463,0.00117871
2020-08-16 09:00:00,0.00101262,0.00142826,6.886e-05,0.0011215
2020-08-16 10:00:00,0.00095646,0.00146188,0.00075387,0.00084706
2020-08-16 11:00:00,0.00086083,0.00143546,0.00072778,0.00103227
2020-08-16 12:00:00,0.00078158,0.00146169,0.00015187,0.00059299
2020-08-16 13:00:00,0.00076792,0.00101441,0.0004829,0.00075142
2020-08-16 14:00:00,0.00062883,0.00097826,0.00057101,0.00067939
2020-08-16 15:00:00,0.00058791,0.00140251,0.00044978,0.00092621
2020-08-16 16:00:00,0.00036998,0.00101516,0.00018307,0.00066706
2020-08-16 17:00:00,0.00059584,0.00102748,0.00055916,0.00062724
2020-08-16 18:00:00,0.00074463,0.00097615,0.00054403,0.00060381
2020-08-16 19:00:00,0.00048624,0.00105682,0.00048624,0.00053393
2020-08-16 20:00:00,0.00070696,0.00105798,0.00054376,0.00066611
2020-08-16 21:00:00,0.00052581,0.00107124,0.00050364,0.00068228
2020-08-16 22:00:00,0.00075078,0.00116008,0.0005343,0.00099791
2020-08-16 23:00:00,0.00099738,0.00136372,0.00056952,0.0008255
2020-08-17 00:00:00,0.00089331,0.0012387,0.00047774,0.00089643
2020-08-17 01:00:00,0.00092034,0.0013633,0.00061654,0.00090546
2020-08-17 02:00:00,0.00089876,0.00122842,0.00033797,0.00095556
2020-08-17 03:00:00,0.00084772,0.00115799,0.00061528,0.00076369
2020-08-17 04:00:00,0.00080999,0.00105348,0.00059455,0.00092194
2020-08-17 05:00:00,0.00111386,0.00114296,0.00060048,0.00095516
2020-08-17 06:00:00,0.00079897,0.00127824,0.00069524,0.00116437
2020-08-17 07:00:00,0.00135891,0.00143477,0.00062829,0.00085492
2020-08-17 08:00:00,0.0006029,0.00148187,0.0006029,0.00088773
2020-08-17 09:00:00,0.00097049,0.0014049,0.00088253,0.00120932
2020-08-17 10:00:00,0.00128463,0.00135416,0.00065115,0.00112037
2020-08-17 11:00:00,0.00086129,0.00150266,0.00085134,0.00100939
2020-08-17 12:00:00,0.00057577,0.00141627,0.00057577,0.00107764
2020-08-17 13:00:00,0.00098978,0.00653229,0.00071532,0.00109581
2020-08-17 14:00:00,0.00143669,0.00225341,0.00050415,0.0015506
2020-08-17 15:00:00,0.00143725,0.00376237,0.00047868,0.00209785
2020-08-17 16:00:00,0.00263324,0.00394593,0.0021432,0.00319586
2020-08-17 17:00:00,0.00346504,0.00346504,0.00227307,0.00282214
2020-08-17 18:00:00,0.00293085,0.00293085,0.0017524,0.00189722
2020-08-17 19:00:00,0.00192235,0.00273362,0.00180881,0.0020598
2020-08-17 20:00:00,0.0020124,0.00241964,0.00112613,0.00156673
2020-08-17 21:00:00,0.001578,0.00228905,0.0013345,0.00142059
2020-08-17 22:00:00,0.00136988,0.0018548,0.00099636,0.00147111
2020-08-17 23:00:00,0.00145632,0.00174136,0.00062726,0.00137078
2020-08-18 00:00:00,0.00144239,0.00218904,0.00116544,0.00134951
2020-08-18 01:00:00,0.00158033,0.00183436,0.00081339,0.00107831
2020-08-18 02:00:00,0.0012646,0.0012646,0.00060547,0.00097769
2020-08-18 03:00:00,0.00104881,0.00196694,0.00053289,0.00177402
2020-08-18 04:00:00,0.00172412,0.00183398,0.00076275,0.00160338
2020-08-18 05:00:00,0.00156687,0.00175656,0.00091835,0.00136436
2020-08-18 06:00:00,0.0012042,0.00184732,0.00103065,0.00136168
2020-08-18 07:00:00,0.00120833,0.00158296,0.00095136,0.00132857
2020-08-18 08:00:00,0.00129956,0.00169731,0.00105581,0.00130194
2020-08-18 09:00:00,0.00169858,0.00194917,0.00110157,0.00170651
2020-08-18 10:00:00,0.00179808,0.0019933,0.00135861,0.00160969
2020-08-18 11:00:00,0.00155249,0.00196562,0.00123054,0.00146908
2020-08-18 12:00:00,0.00156355,0.00209404,0.00126143,0.00169206
2020-08-18 13:00:00,0.00181412,0.00228898,0.00043962,0.00209693
2020-08-18 14:00:00,0.00189151,0.00251454,-0.00187041,0.00122198
2020-08-18 15:00:00,0.0010336,0.00195636,0.00065888,0.00106571
2020-08-18 16:00:00,0.00101836,0.00205447,0.00085741,0.00126571
2020-08-18 17:00:00,0.00130542,0.00197484,0.00110999,0.00179769
2020-08-18 18:00:00,0.00144006,0.0017958,0.00098654,0.00138367
2020-08-18 19:00:00,0.00146806,0.00180142,0.00090396,0.00138385
2020-08-18 20:00:00,0.00146103,0.00186814,0.00101035,0.00140208
2020-08-18 21:00:00,0.00143261,0.00168707,0.00078967,0.00106714
2020-08-18 22:00:00,0.00118211,0.00139742,0.00066135,0.00119399
2020-08-18 23:00:00,0.00113686,0.00150785,0.00067399,0.00146933
2020-08-19 00:00:00,0.00104254,0.00203587,0.00101417,0.00137152
2020-08-19 01:00:00,0.00147917,0.00165733,0.00099059,0.00118606
2020-08-19 02:00:00,0.00113252,0.00182505,0.00101602,0.00106126
2020-08-19 03:00:00,0.00131308,0.00200362,0.00088159,0.00152367
2020-08-19 04:00:00,0.0015937,0.00188955,-0.00132441,0.00062746
2020-08-19 05:00:00,0.00092239,0.00162795,0.00035975,0.00094131
2020-08-19 06:00:00,0.00100333,0.00152825,0.00036637,0.0011491
2020-08-19 07:00:00,0.00084038,0.0015404,0.00029944,0.00061603
2020-08-19 08:00:00,0.00075748,0.0012069,0.00036336,0.00079269
2020-08-19 09:00:00,0.0009024,0.00130977,0.00039345,0.00085852
2020-08-19 10:00:00,0.00062045,0.00101168,0.00026254,0.00092698
2020-08-19 11:00:00,0.0007627,0.00116013,0.00044801,0.00089786
2020-08-19 12:00:00,0.00068274,0.00116381,0.00029324,0.00094042
2020-08-19 13:00:00,0.00069587,0.00131339,0.00040111,0.00085682
2020-08-19 14:00:00,0.00105482,0.00105482,-1.805e-05,0.00024886
2020-08-19 15:00:00,0.00047356,0.00124629,1.753e-05,0.00028829
2020-08-19 16:00:00,0.00048406,0.00121345,0.00022205,0.00053042
2020-08-19 17:00:00,0.00057168,0.00117465,0.00019861,0.00084571
2020-08-19 18:00:00,0.00078839,0.00130148,7.476e-05,0.00087087
2020-08-19 19:00:00,0.0010064,0.00137207,0.00039156,0.0008592
2020-08-19 20:00:00,0.00103047,0.00149027,0.0004569,0.00076912
2020-08-19 21:00:00,0.00084389,0.00110975,-6.054e-05,0.00068847
2020-08-19 22:00:00,0.00070325,0.00097461,0.00020127,0.00053668
2020-08-19 23:00:00,0.00038999,0.00100776,9.686e-05,0.00060642
2020-08-20 00:00:00,0.00082003,0.00110473,0.00027948,0.0006553
2020-08-20 01:00:00,0.00115925,0.00115925,0.00031884,0.00062519
2020-08-20 02:00:00,0.00056403,0.00095393,0.00036035,0.00059582
2020-08-20 03:00:00,0.00065033,0.00103043,0.00025624,0.00057086
2020-08-20 04:00:00,0.00081386,0.00117137,0.00032538,0.00098238
2020-08-20 05:00:00,0.00091867,0.00115785,0.0004168,0.0004168
2020-08-20 06:00:00,0.00051355,0.00106895,0.00016338,0.00044343
2020-08-20 07:00:00,0.00057782,0.00075787,0.00025445,0.0005701
2020-08-20 08:00:00,0.00057849,0.00077858,0.00030801,0.00065513
2020-08-20 09:00:00,0.00059932,0.00094071,0.0002576,0.00063537
2020-08-20 10:00:00,0.00065465,0.00092323,0.00037208,0.00071817
2020-08-20 11:00:00,0.00064257,0.00114325,0.00032603,0.00081997
2020-08-20 12:00:00,0.0009506,0.00098846,0.00014451,0.00068232
2020-08-20 13:00:00,0.00061534,0.00099544,0.00027333,0.00061994
2020-08-20 14:00:00,0.0007799,0.00104384,0.00023124,0.00075223
2020-08-20 15:00:00,4.388e-05,0.00099147,4.388e-05,0.00061609
2020-08-20 16:00:00,0.00056273,0.00113556,0.00028668,0.0006194
2020-08-20 17:00:00,0.00074538,0.00105955,0.00041872,0.00041872
2020-08-20 18:00:00,0.0004161,0.00091781,0.00036018,0.00060398
2020-08-20 19:00:00,0.00070313,0.00077981,0.00012207,0.00077981
2020-08-20 20:00:00,0.00069301,0.00077425,0.00014554,0.00040869
2020-08-20 21:00:00,0.00054508,0.0008969,0.00019597,0.00048516
2020-08-20 22:00:00,0.00060882,0.00095818,0.0,0.00076986
2020-08-20 23:00:00,0.00066716,0.00066716,0.00017064,0.0002682
2020-08-21 00:00:00,0.00012993,0.0006404,0.0,0.000228
2020-08-21 01:00:00,0.00027737,0.00062052,0.00010404,0.00027662
2020-08-21 02:00:00,0.00012077,0.0007003,0.00012077,0.00048352
2020-08-21 03:00:00,0.00033564,0.00088788,0.00018685,0.00024428
2020-08-21 04:00:00,0.00021458,0.00064021,0.0001233,0.00030607
2020-08-21 05:00:00,0.00033928,0.00068638,0.00015176,0.00036324
2020-08-21 06:00:00,0.00036746,0.00099818,0.00023018,0.00041831
2020-08-21 07:00:00,0.0002007,0.00049441,-3.734e-05,0.00025516
2020-08-21 08:00:00,0.00043949,0.00048134,7.89e-06,0.00037338
2020-08-21 09:00:00,0.00035606,0.00060708,9.574e-05,0.00043464
2020-08-21 10:00:00,0.00040072,0.00077065,2.343e-05,0.00048971
2020-08-21 11:00:00,0.00035867,0.00074482,0.0,0.00041341
2020-08-21 12:00:00,0.00027935,0.00087526,9.912e-05,0.00025065
2020-08-21 13:00:00,0.00029093,0.00076422,0.00015126,0.00069818
2020-08-21 14:00:00,0.00066251,0.0009476,0.00012706,0.00034469
2020-08-21 15:00:00,0.0004016,0.0006723,0.00012001,0.00032816
2020-08-21 16:00:00,0.00013548,0.00085285,0.00013548,0.0005914
2020-08-21 17:00:00,1.958e-05,0.0014826,1.958e-05,0.00082694
2020-08-21 18:00:00,0.00095121,0.00123497,5.1e-06,0.00079068
2020-08-21 19:00:00,0.0006556,0.00110925,0.00036121,0.00039057
2020-08-21 20:00:00,0.00080357,0.00086073,0.000313,0.00049949
2020-08-21 21:00:00,0.00057675,0.00132465,-6.16e-06,0.00050557
2020-08-21 22:00:00,0.00052974,0.00122138,0.0,0.00040881
2020-08-21 23:00:00,0.00062722,0.00105489,2.555e-05,0.00063177
2020-08-22 00:00:00,0.0006283,0.00120276,8.961e-05,0.00083443
2020-08-22 01:00:00,0.00058562,0.00139426,0.00024105,0.00057634
2020-08-22 02:00:00,0.00061001,0.00088599,0.00022209,0.00050832
2020-08-22 03:00:00,0.00075541,0.00101249,0.00024086,0.00054136
2020-08-22 04:00:00,0.00021172,0.0008012,0.00021172,0.00057582
2020-08-22 05:00:00,0.00059565,0.00073651,9.829e-05,0.00033906
2020-08-22 06:00:00,0.00054511,0.00084902,8.069e-05,0.00035568
2020-08-22 07:00:00,0.00031319,0.00054379,0.0,0.00045311
2020-08-22 08:00:00,0.00038907,0.00107687,-0.00017345,0.00026547
2020-08-22 09:00:00,0.00035892,0.00065815,7.823e-05,0.00036433
2020-08-22 10:00:00,0.00045516,0.00054536,-0.00015777,0.00045662
2020-08-22 11:00:00,0.00042029,0.00063084,0.0,0.00034583
2020-08-22 12:00:00,0.0007376,0.0007376,4.114e-05,0.00028883
2020-08-22 13:00:00,0.00028137,0.00055242,-4.489e-05,0.00036511
2020-08-22 14:00:00,0.00036978,0.00065437,6.249e-05,0.00044418
2020-08-22 15:00:00,0.00053941,0.00053941,1.85e-05,8.568e-05
2020-08-22 16:00:00,0.00027731,0.00082306,5.484e-05,0.00045674
2020-08-22 17:00:00,0.00053405,0.00071114,6.585e-05,0.00032823
2020-08-22 18:00:00,0.0002919,0.0006204,6.242e-05,0.00029746
2020-08-22 19:00:00,0.00039265,0.00062904,0.00013077,0.00032729
2020-08-22 20:00:00,0.00049193,0.00075755,0.0,0.00044802
2020-08-22 21:00:00,0.00040875,0.00077803,9.804e-05,0.00035317
2020-08-22 22:00:00,0.00039154,0.00047151,-5.637e-05,0.00024181
2020-08-22 23:00:00,0.00029351,0.00056567,6.589e-05,0.00046831
2020-08-23 00:00:00,0.00023219,0.00070461,9.657e-05,0.00027522
2020-08-23 01:00:00,0.00043736,0.00069684,0.00013341,0.00061889
2020-08-23 02:00:00,0.00028359,0.0007381,0.00021977,0.00072425
2020-08-23 03:00:00,0.0004578,0.00081553,0.00023896,0.00065751
2020-08-23 04:00:00,0.00049727,0.00099643,0.00027062,0.00048658
2020-08-23 05:00:00,0.00053184,0.00091742,0.00019105,0.00048404
2020-08-23 06:00:00,0.00044231,0.00068083,0.00019609,0.00036216
2020-08-23 07:00:00,0.00029984,0.00069195,0.00021417,0.00040609
2020-08-23 08:00:00,0.00047224,0.00076847,0.00036729,0.00055291
2020-08-23 09:00:00,0.00053917,0.00079006,0.00012808,0.0005484
2020-08-23 10:00:00,0.00052075,0.00085419,0.00039868,0.00073478
2020-08-23 11:00:00,0.00071252,0.00082564,0.00016197,0.00064679
2020-08-23 12:00:00,0.00054006,0.00076787,0.00023864,0.00062332
2020-08-23 13:00:00,0.00052698,0.0011249,1.635e-05,0.0011249
2020-08-23 14:00:00,0.00050396,0.00076311,1.923e-05,0.00042411
2020-08-23 15:00:00,0.00035481,0.00062022,-6.167e-05,0.00021491
2020-08-23 16:00:00,0.00018641,0.00061438,0.00011836,0.00040331
2020-08-23 17:00:00,0.00039735,0.00068457,5.914e-05,0.0002429
2020-08-23 18:00:00,0.00037333,0.00065776,0.00011519,0.00050875
2020-08-23 19:00:00,0.00048644,0.00062554,7.781e-05,0.0003901
2020-08-23 20:00:00,0.00020286,0.00079163,0.00013199,0.00043086
2020-08-23 21:00:00,0.00043879,0.00079877,0.00022145,0.00032524
2020-08-23 22:00:00,0.00034058,0.00057768,0.0,0.00055219
2020-08-23 23:00:00,0.00036148,0.00055265,0.00014053,0.00038229
2020-08-24 00:00:00,0.00053406,0.00082472,6.651e-05,0.00025301
2020-08-24 01:00:00,0.00043257,0.00079148,0.00018068,0.00018068
2020-08-24 02:00:00,0.00032782,0.00060709,9.892e-05,0.00036766
2020-08-24 03:00:00,0.00051049,0.00065149,0.0001803,0.00032519
2020-08-24 04:00:00,0.00042545,0.0007598,0.00027613,0.00031932
2020-08-24 05:00:00,0.00036051,0.0004518,2.274e-05,0.00024839
2020-08-24 06:00:00,0.0002916,0.00056385,4.705e-05,0.00053322
2020-08-24 07:00:00,0.00033679,0.00055204,-8.69e-06,0.00024462
2020-08-24 08:00:00,0.00027165,0.00076641,0.0,8.352e-05
2020-08-24 09:00:00,0.00037655,0.00066895,0.0,0.0004288
2020-08-24 10:00:00,0.00028773,0.00071013,1.359e-05,0.00028461
2020-08-24 11:00:00,0.00023094,0.00077702,0.0,0.00024148
2020-08-24 12:00:00,0.00062008,0.00062008,3.33e-05,3.33e-05
2020-08-24 13:00:00,0.00018624,0.00059266,0.0,0.00028586
2020-08-24 14:00:00,0.0002879,0.0005362,0.0,0.00013502
2020-08-24 15:00:00,0.00031858,0.00062308,-0.00011016,0.00037092
2020-08-24 16:00:00,0.00035241,0.00048908,-4.4e-06,0.00034467
2020-08-24 17:00:00,0.00030006,0.00070587,0.0001373,0.00031973
2020-08-24 18:00:00,0.00017391,0.00072104,6.04e-05,0.0004421
2020-08-24 19:00:00,0.00023436,0.00074345,0.00023436,0.00050445
2020-08-24 20:00:00,0.00076353,0.00076353,0.00022086,0.00044156
2020-08-24 21:00:00,0.00027804,0.00075293,0.0002308,0.00051261
2020-08-24 22:00:00,0.00049257,0.00069013,-3.793e-05,0.00020131
2020-08-24 23:00:00,0.00045627,0.00056275,7.355e-05,7.355e-05
2020-08-25 00:00:00,0.00014283,0.00056099,4.883e-05,0.00019164
2020-08-25 01:00:00,0.00011627,0.00049464,8.993e-05,0.00012679
2020-08-25 02:00:00,0.00019806,0.000876,0.00011154,0.00054992
2020-08-25 03:00:00,0.00048385,0.00090238,0.0001193,0.0001193
2020-08-25 04:00:00,0.00029195,0.00058648,0.00013277,0.00013277
2020-08-25 05:00:00,0.00036489,0.00067673,0.0,0.00029303
2020-08-25 06:00:00,0.00033524,0.00075409,0.00023204,0.00049204
2020-08-25 07:00:00,0.00037521,0.000868,0.00012483,0.00072174
